currentTrial,FrameOrderLog,trial_type,trial,frame,duration,response,target,color,arrangement,A,B,userId,age,gender,start_time,end_time,total_dur
8,"[[1, 19, 13, 2, 12, 11, 7, 17, 21, 23, 10, 15, 16, 3, 18, 4, 8, 9, 14, 6, 5, 20, 0, 22]]",catch,30,0,538,A,A,Red,ACB,69,45,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
9,"[[8, 0, 3, 7, 12, 11, 15, 2, 20, 13, 22, 21, 17, 18, 1, 16, 5, 19, 6, 14, 9, 10, 4, 23]]",main,59,0,545,A,A,Red,BCA,54,48,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
10,"[[11, 18, 14, 10, 21, 8, 19, 0, 9, 12, 17, 2, 16, 1, 13, 22, 20, 5, 15, 7, 3, 4, 6, 23]]",catch,81,0,472,A,A,Red,BCA,74,50,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
11,"[[7, 15, 18, 12, 1, 20, 4, 11, 10, 0, 9, 5, 19, 22, 14, 13, 2, 8, 3, 21, 16, 17, 23, 6]]",main,16,0,603,A,C,Red,BAC,41,58,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
12,"[[4, 12, 23, 11, 7, 8, 10, 19, 18, 5, 9, 2, 22, 20, 6, 15, 13, 0, 1, 17, 21, 16, 14, 3]]",main,78,0,899,C,A,Red,CAB,48,44,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
13,"[[17, 1, 8, 12, 2, 6, 14, 15, 19, 3, 5, 21, 0, 18, 9, 11, 7, 22, 20, 13, 4, 16, 10, 23]]",main,47,0,570,A,A,Red,CBA,45,42,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
14,"[[19, 7, 4, 2, 20, 14, 23, 6, 13, 16, 5, 11, 15, 9, 12, 21, 10, 3, 1, 0, 17, 22, 18, 8]]",main,37,0,1509,A,A,Red,BAC,40,35,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
15,"[[11, 10, 18, 0, 3, 14, 12, 7, 2, 9, 23, 13, 19, 22, 6, 21, 17, 4, 16, 8, 15, 20, 5, 1]]",main,33,0,854,C,C,Red,ACB,48,53,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
16,"[[19, 21, 16, 11, 17, 1, 6, 22, 14, 0, 23, 7, 4, 13, 8, 18, 9, 12, 2, 3, 5, 20, 10, 15]]",main,8,0,744,C,A,Red,BAC,33,27,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
17,"[[22, 18, 23, 9, 16, 7, 6, 11, 21, 14, 0, 12, 13, 17, 1, 10, 3, 8, 19, 4, 2, 20, 5, 15]]",catch,69,0,548,A,A,Blue,BAC,72,48,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
18,"[[9, 21, 4, 5, 15, 16, 8, 22, 0, 11, 23, 20, 1, 17, 7, 13, 18, 6, 2, 3, 19, 14, 12, 10]]",main,4,0,488,C,A,Red,CBA,36,30,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
19,"[[11, 23, 5, 17, 19, 16, 1, 13, 3, 2, 22, 9, 15, 6, 18, 14, 7, 21, 20, 4, 10, 8, 12, 0]]",main,35,0,1168,C,C,Red,BAC,51,62,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
20,"[[0, 8, 18, 10, 6, 9, 17, 15, 19, 12, 4, 16, 5, 7, 14, 2, 1, 23, 11, 13, 21, 3, 22, 20]]",main,32,0,596,A,C,Red,ACB,35,61,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
21,"[[2, 3, 5, 7, 1, 14, 0, 19, 17, 23, 6, 13, 12, 15, 11, 21, 18, 22, 8, 4, 9, 10, 16, 20]]",main,65,0,998,A,C,Red,ACB,36,74,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
22,"[[23, 7, 0, 22, 14, 10, 11, 20, 2, 21, 17, 3, 9, 15, 8, 1, 6, 13, 16, 18, 12, 19, 4, 5]]",catch,48,0,526,A,A,Red,ABC,88,64,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
23,"[[16, 18, 2, 23, 19, 8, 14, 11, 15, 3, 1, 13, 10, 17, 5, 12, 6, 7, 9, 4, 0, 21, 22, 20]]",main,45,0,565,C,C,Red,BCA,40,72,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
24,"[[14, 4, 13, 17, 11, 18, 21, 19, 6, 8, 15, 20, 22, 7, 23, 3, 9, 5, 12, 10, 1, 2, 0, 16]]",main,91,0,817,A,A,Red,CBA,41,36,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
25,"[[3, 12, 15, 16, 6, 21, 18, 2, 7, 1, 20, 17, 10, 9, 5, 13, 0, 14, 8, 22, 23, 19, 11, 4]]",main,72,0,1111,A,C,Red,BAC,42,58,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
26,"[[19, 4, 14, 8, 16, 23, 2, 15, 10, 17, 6, 11, 7, 12, 13, 21, 3, 18, 22, 0, 20, 5, 9, 1]]",catch,36,0,497,A,A,Blue,CAB,67,46,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
27,"[[19, 4, 17, 22, 10, 20, 2, 0, 11, 21, 9, 6, 14, 12, 18, 15, 1, 3, 16, 7, 8, 5, 23, 13]]",main,55,0,1032,A,C,Red,BCA,39,75,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
28,"[[12, 2, 20, 7, 0, 5, 22, 19, 1, 8, 6, 11, 4, 18, 10, 15, 13, 3, 16, 21, 17, 9, 23, 14]]",catch,84,0,726,A,A,Blue,BCA,79,54,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
29,"[[21, 1, 23, 17, 4, 9, 8, 11, 6, 5, 13, 14, 0, 12, 22, 7, 2, 18, 16, 15, 19, 20, 10, 3]]",main,38,0,516,A,C,Red,ABC,38,72,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
30,"[[15, 13, 1, 0, 6, 12, 18, 19, 17, 5, 4, 9, 20, 16, 21, 8, 10, 11, 3, 7, 14, 23, 22, 2]]",catch,64,0,567,A,A,Blue,ACB,82,61,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
31,"[[12, 7, 17, 23, 8, 20, 22, 13, 11, 19, 2, 18, 1, 10, 16, 3, 4, 5, 0, 14, 21, 9, 15, 6]]",main,19,0,519,A,A,Red,CBA,27,23,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
32,"[[13, 10, 22, 7, 8, 20, 9, 1, 11, 2, 15, 19, 3, 17, 4, 6, 0, 16, 23, 21, 14, 5, 18, 12]]",main,49,0,604,A,C,Red,ACB,41,68,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
33,"[[9, 8, 16, 10, 5, 22, 23, 14, 17, 4, 0, 3, 13, 12, 6, 11, 19, 2, 15, 7, 21, 18, 1, 20]]",main,77,0,835,A,C,Red,CAB,32,51,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
34,"[[20, 16, 5, 3, 14, 8, 23, 2, 22, 4, 19, 0, 1, 18, 6, 17, 7, 15, 21, 9, 11, 12, 10, 13]]",main,90,0,967,A,A,Red,CAB,32,28,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
35,"[[6, 7, 16, 4, 11, 21, 12, 13, 1, 19, 3, 2, 8, 15, 5, 18, 17, 22, 9, 10, 20, 14, 23, 0]]",catch,71,0,522,A,A,Blue,ABC,82,58,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
36,"[[5, 22, 15, 21, 12, 8, 14, 7, 17, 9, 23, 2, 10, 16, 18, 20, 0, 19, 1, 4, 11, 3, 13, 6]]",main,28,0,572,C,C,Red,ABC,43,81,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
37,"[[14, 0, 18, 11, 22, 9, 4, 15, 5, 1, 2, 3, 17, 16, 19, 7, 21, 20, 23, 12, 8, 10, 13, 6]]",main,40,0,1659,C,C,Red,ABC,40,87,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
38,"[[13, 4, 5, 0, 2, 15, 8, 16, 19, 3, 17, 11, 6, 10, 1, 14, 7, 12, 20, 23, 18, 9, 22, 21]]",main,88,0,728,A,A,Red,BAC,41,36,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
39,"[[9, 4, 19, 13, 7, 21, 2, 20, 0, 15, 11, 10, 12, 18, 5, 16, 3, 8, 6, 23, 22, 1, 17, 14]]",main,31,0,755,C,C,Red,ACB,41,61,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
40,"[[4, 13, 0, 9, 16, 14, 1, 7, 8, 15, 20, 18, 6, 11, 19, 21, 17, 5, 22, 12, 3, 2, 10, 23]]",main,74,0,772,C,A,Red,CAB,33,28,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
41,"[[8, 7, 6, 1, 13, 11, 0, 4, 2, 17, 14, 16, 20, 21, 12, 15, 3, 19, 23, 18, 10, 22, 5, 9]]",main,52,0,1209,C,C,Red,ABC,34,54,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
42,"[[9, 19, 23, 11, 2, 4, 8, 20, 16, 7, 1, 10, 12, 18, 22, 6, 3, 17, 13, 15, 5, 14, 21, 0]]",main,56,0,814,B,A,Red,CAB,40,37,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
43,"[[12, 1, 14, 0, 6, 21, 17, 5, 11, 16, 18, 9, 19, 20, 8, 7, 15, 10, 2, 3, 22, 23, 4, 13]]",catch,76,0,704,A,A,Red,CBA,90,60,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
44,"[[21, 17, 11, 1, 9, 8, 3, 16, 15, 20, 23, 14, 7, 6, 0, 12, 2, 5, 18, 4, 22, 13, 10, 19]]",main,12,0,715,A,C,Red,BAC,45,63,6386,20.0,male,1748271386.41,1748272941.957,25.925783332188924
